Transaction ID,Item,Quantity,Price Per Unit,Total Spent,Payment Method,Location,Transaction Date
Txn_2667225,Salad,2,5.0,10.0,Cash,In-Store,2023-11-21
Txn_9159212,Smoothie,3,4.0,12.0,Digital Wallet,Takeaway,2023-01-12
Txn_3282436,Salad,5,5.0,25.0,Credit Card,In-Store,2023-12-14
Txn_8465274,Cake,3,3.0,9.0,Digital Wallet,Takeaway,2023-02-01
Txn_8330446,Smoothie,3,4.0,12.0,Credit Card,In-Store,2023-08-06
Txn_9769410,Salad,1,5.0,5.0,Cash,In-Store,2023-07-22
Txn_1437083,Smoothie,2,4.0,8.0,Credit Card,In-Store,2023-03-15
Txn_2413626,Cake,1,3.0,3.0,Credit Card,Takeaway,2023-11-06
Txn_3392848,Cake,2,3.0,6.0,Cash,In-Store,2023-04-03
Txn_7027905,Sandwich,1,4.0,4.0,Credit Card,In-Store,2023-07-17
Txn_8808034,Smoothie,2,4.0,8.0,Cash,In-Store,2023-08-09
Txn_1663113,Smoothie,4,4.0,16.0,Credit Card,Takeaway,2023-12-24
Txn_6189334,Sandwich,1,4.0,4.0,Cash,In-Store,2023-01-12
Txn_6908287,Cookie,1,1.0,1.0,Cash,In-Store,2023-08-04
Txn_6829707,Sandwich,1,4.0,4.0,Cash,Takeaway,2023-08-17
Txn_7303706,Coffee,2,2.0,4.0,Cash,In-Store,2023-12-14
Txn_1730647,Juice,5,3.0,15.0,Digital Wallet,In-Store,2023-01-18
Txn_4936135,Coffee,4,2.0,8.0,Cash,In-Store,2023-12-08
Txn_4496665,Sandwich,2,4.0,8.0,Digital Wallet,Takeaway,2023-12-10
Txn_8209794,Coffee,5,2.0,10.0,Credit Card,Takeaway,2023-10-25
Txn_3330687,Cake,5,3.0,15.0,Cash,In-Store,2023-12-26
Txn_5354746,Coffee,4,2.0,8.0,Digital Wallet,Takeaway,2023-03-06
Txn_3736798,Coffee,4,2.0,8.0,Digital Wallet,In-Store,2023-07-01
Txn_6719521,Salad,5,5.0,25.0,Cash,In-Store,2023-08-03
Txn_5386752,Salad,4,5.0,20.0,Digital Wallet,In-Store,2023-12-07
Txn_1022523,Salad,4,5.0,20.0,Cash,In-Store,2023-11-25
Txn_6202015,Cookie,2,1.0,2.0,Credit Card,Takeaway,2023-08-22
Txn_6928137,Cake,3,3.0,9.0,Digital Wallet,In-Store,2023-10-11
Txn_5913013,Cookie,2,1.0,2.0,Credit Card,Takeaway,2023-11-29
Txn_7433269,Tea,1,1.5,1.5,Cash,In-Store,2023-05-18
Txn_4617771,Smoothie,4,4.0,16.0,Digital Wallet,Takeaway,2023-09-10
Txn_1741325,Tea,2,1.5,3.0,Credit Card,In-Store,2023-03-31
Txn_9983356,Sandwich,2,4.0,8.0,Digital Wallet,Takeaway,2023-09-20
Txn_8964527,Sandwich,4,4.0,16.0,Digital Wallet,Takeaway,2023-02-22
Txn_9408993,Sandwich,1,4.0,4.0,Digital Wallet,In-Store,2023-08-19
Txn_7810285,Cake,4,3.0,12.0,Cash,Takeaway,2023-10-25
Txn_1961595,Smoothie,5,4.0,20.0,Digital Wallet,In-Store,2023-07-02
Txn_4179561,Cookie,2,1.0,2.0,Digital Wallet,In-Store,2023-11-12
Txn_9056301,Cookie,2,1.0,2.0,Credit Card,Takeaway,2023-03-02
Txn_6910030,Coffee,4,2.0,8.0,Digital Wallet,Takeaway,2023-07-09
Txn_7609781,Smoothie,3,4.0,12.0,Cash,In-Store,2023-03-13
Txn_8398059,Cake,1,3.0,3.0,Cash,Takeaway,2023-10-15
Txn_1792573,Smoothie,5,4.0,20.0,Cash,Takeaway,2023-12-07
Txn_9991225,Cake,5,3.0,15.0,Credit Card,Takeaway,2023-02-03
Txn_8734476,Tea,1,1.5,1.5,Cash,Takeaway,2023-09-12
Txn_6471962,Sandwich,4,4.0,16.0,Cash,Takeaway,2023-09-21
Txn_4792702,Sandwich,1,4.0,4.0,Cash,Takeaway,2023-06-28
Txn_3572190,Coffee,5,2.0,10.0,Credit Card,Takeaway,2023-03-05
Txn_6791398,Coffee,1,2.0,2.0,Credit Card,Takeaway,2023-12-17
Txn_8361255,Cake,3,3.0,9.0,Cash,Takeaway,2023-07-29
Txn_6078834,Smoothie,1,4.0,4.0,Digital Wallet,Takeaway,2023-04-28
Txn_8186625,Cookie,1,1.0,1.0,Digital Wallet,Takeaway,2023-07-21
Txn_2946829,Cookie,2,1.0,2.0,Digital Wallet,Takeaway,2023-02-08
Txn_8750849,Cake,2,3.0,6.0,Credit Card,Takeaway,2023-03-03
Txn_1973716,Salad,4,5.0,20.0,Credit Card,In-Store,2023-01-21
Txn_1105589,Coffee,5,2.0,10.0,Cash,Takeaway,2023-07-04
Txn_4988665,Cake,1,3.0,3.0,Digital Wallet,Takeaway,2023-12-16
Txn_5412834,Smoothie,4,4.0,16.0,Cash,Takeaway,2023-07-13
Txn_1389258,Salad,1,5.0,5.0,Cash,Takeaway,2023-12-31
Txn_8076559,Cake,5,3.0,15.0,Cash,Takeaway,2023-11-02
Txn_4310310,Cake,3,3.0,9.0,Cash,Takeaway,2023-03-08
Txn_6411716,Cake,4,3.0,12.0,Credit Card,In-Store,2023-02-25
Txn_1154979,Coffee,3,2.0,6.0,Credit Card,In-Store,2023-12-11
Txn_6129205,Sandwich,5,4.0,20.0,Cash,In-Store,2023-07-20
Txn_4832513,Cookie,5,1.0,5.0,Credit Card,In-Store,2023-06-05
Txn_4356223,Salad,3,5.0,15.0,Digital Wallet,Takeaway,2023-11-23
Txn_2471972,Cookie,1,1.0,1.0,Cash,Takeaway,2023-04-08
Txn_6555617,Salad,2,5.0,10.0,Digital Wallet,Takeaway,2023-12-27
Txn_6899834,Cake,3,3.0,9.0,Credit Card,Takeaway,2023-01-27
Txn_7538570,Smoothie,4,4.0,16.0,Credit Card,Takeaway,2023-04-18
Txn_8789116,Salad,5,5.0,25.0,Digital Wallet,Takeaway,2023-01-13
Txn_8930109,Cookie,5,1.0,5.0,Digital Wallet,Takeaway,2023-05-17
Txn_9799798,Coffee,5,2.0,10.0,Credit Card,Takeaway,2023-05-23
Txn_1681153,Juice,3,3.0,9.0,Cash,Takeaway,2023-02-09
Txn_4255503,Coffee,3,2.0,6.0,Digital Wallet,Takeaway,2023-11-19
Txn_2385697,Coffee,1,2.0,2.0,Cash,Takeaway,2023-09-10
Txn_9151321,Sandwich,4,4.0,16.0,Cash,In-Store,2023-01-05
Txn_1602799,Cake,4,3.0,12.0,Digital Wallet,Takeaway,2023-03-23
Txn_9579181,Sandwich,1,4.0,4.0,Digital Wallet,In-Store,2023-05-24
Txn_1388606,Cake,3,3.0,9.0,Digital Wallet,Takeaway,2023-08-31
Txn_2336857,Cake,3,3.0,9.0,Cash,In-Store,2023-08-02
Txn_9526867,Cookie,2,1.0,2.0,Digital Wallet,Takeaway,2023-10-21
Txn_5792655,Juice,1,3.0,3.0,Digital Wallet,Takeaway,2023-12-21
Txn_7782538,Juice,2,3.0,6.0,Digital Wallet,Takeaway,2023-08-15
Txn_6404763,Sandwich,5,4.0,20.0,Digital Wallet,Takeaway,2023-11-13
Txn_4915908,Sandwich,5,4.0,20.0,Credit Card,In-Store,2023-06-06
Txn_7043825,Juice,2,3.0,6.0,Cash,Takeaway,2023-02-07
Txn_5788769,Juice,1,3.0,3.0,Cash,In-Store,2023-07-19
Txn_5856820,Tea,2,1.5,3.0,Credit Card,Takeaway,2023-07-18
Txn_9354616,Tea,4,1.5,6.0,Digital Wallet,Takeaway,2023-01-27
Txn_5268203,Cake,1,3.0,3.0,Credit Card,Takeaway,2023-03-04
Txn_5226635,Cookie,4,1.0,4.0,Credit Card,Takeaway,2023-02-01
Txn_9278992,Smoothie,4,4.0,16.0,Cash,Takeaway,2023-12-15
Txn_4369292,Cake,1,3.0,3.0,Credit Card,Takeaway,2023-10-09
Txn_3912727,Tea,5,1.5,7.5,Digital Wallet,Takeaway,2023-04-13
Txn_6983139,Salad,2,5.0,10.0,Credit Card,Takeaway,2023-12-18
Txn_5977414,Cake,2,3.0,6.0,Credit Card,In-Store,2023-08-06
Txn_8550184,Juice,3,3.0,9.0,Digital Wallet,Takeaway,2023-04-05
Txn_6962242,Juice,1,3.0,3.0,Digital Wallet,Takeaway,2023-06-30
Txn_4548466,Tea,4,1.5,6.0,Credit Card,Takeaway,2023-11-30
Txn_5944206,Cookie,5,1.0,5.0,Digital Wallet,Takeaway,2023-05-12
Txn_9212178,Juice,1,3.0,3.0,Credit Card,Takeaway,2023-11-18
Txn_9201212,Smoothie,4,4.0,16.0,Digital Wallet,Takeaway,2023-06-08
Txn_7055260,Sandwich,4,4.0,16.0,Digital Wallet,In-Store,2023-06-20
Txn_1757340,Cake,2,3.0,6.0,Credit Card,In-Store,2023-12-29
Txn_9390740,Cake,2,3.0,6.0,Cash,In-Store,2023-12-06
Txn_1082421,Salad,1,5.0,5.0,Digital Wallet,In-Store,2023-12-19
Txn_6451377,Salad,5,5.0,25.0,Credit Card,Takeaway,2023-03-19
Txn_2142961,Coffee,5,2.0,10.0,Credit Card,Takeaway,2023-09-21
Txn_5575561,Tea,4,1.5,6.0,Digital Wallet,Takeaway,2023-02-13
Txn_1007347,Salad,4,5.0,20.0,Digital Wallet,In-Store,2023-08-28
Txn_6731518,Cookie,1,1.0,1.0,Digital Wallet,Takeaway,2023-12-04
Txn_3455702,Salad,1,5.0,5.0,Cash,Takeaway,2023-03-23
Txn_7794561,Juice,4,3.0,12.0,Credit Card,In-Store,2023-05-18
Txn_7688625,Coffee,1,2.0,2.0,Credit Card,In-Store,2023-12-15
Txn_8831924,Coffee,3,2.0,6.0,Digital Wallet,In-Store,2023-07-12
Txn_1360998,Cookie,2,1.0,2.0,Cash,Takeaway,2023-07-30
Txn_9047278,Tea,4,1.5,6.0,Credit Card,Takeaway,2023-06-20
Txn_4516901,Tea,2,1.5,3.0,Credit Card,In-Store,2023-09-05
Txn_6817795,Tea,1,1.5,1.5,Cash,Takeaway,2023-09-12
Txn_6809170,Smoothie,4,4.0,16.0,Cash,Takeaway,2023-08-10
Txn_7365744,Cookie,4,1.0,4.0,Cash,In-Store,2023-08-20
Txn_9847116,Salad,3,5.0,15.0,Cash,Takeaway,2023-07-28
Txn_8356338,Salad,5,5.0,25.0,Credit Card,In-Store,2023-08-06
Txn_4413506,Juice,4,3.0,12.0,Digital Wallet,In-Store,2023-10-29
Txn_4737392,Sandwich,2,4.0,8.0,Cash,In-Store,2023-02-17
Txn_9538738,Coffee,4,2.0,8.0,Cash,In-Store,2023-09-25
Txn_1854102,Coffee,2,2.0,4.0,Digital Wallet,Takeaway,2023-07-18
Txn_8837375,Sandwich,2,4.0,8.0,Digital Wallet,Takeaway,2023-11-21
Txn_7950226,Tea,1,1.5,1.5,Digital Wallet,In-Store,2023-10-13
Txn_9086541,Salad,3,5.0,15.0,Cash,In-Store,2023-02-15
Txn_8017969,Juice,1,3.0,3.0,Cash,Takeaway,2023-03-26
Txn_6667388,Cake,3,3.0,9.0,Cash,In-Store,2023-08-14
Txn_9425645,Cake,3,3.0,9.0,Credit Card,Takeaway,2023-03-19
Txn_6747376,Smoothie,3,4.0,12.0,Digital Wallet,In-Store,2023-11-20
Txn_2062269,Juice,4,3.0,12.0,Digital Wallet,Takeaway,2023-09-08
Txn_8313892,Salad,3,5.0,15.0,Credit Card,Takeaway,2023-11-29
Txn_6712994,Coffee,3,2.0,6.0,Cash,Takeaway,2023-10-02
Txn_6257776,Juice,5,3.0,15.0,Cash,In-Store,2023-10-28
Txn_6073195,Sandwich,3,4.0,12.0,Credit Card,Takeaway,2023-09-13
Txn_4291132,Cake,2,3.0,6.0,Credit Card,Takeaway,2023-08-07
Txn_1622123,Cookie,2,1.0,2.0,Cash,Takeaway,2023-01-05
Txn_2878078,Cake,2,3.0,6.0,Digital Wallet,Takeaway,2023-12-15
Txn_7134579,Cookie,5,1.0,5.0,Digital Wallet,Takeaway,2023-06-06
Txn_6921057,Sandwich,4,4.0,16.0,Digital Wallet,Takeaway,2023-07-10
Txn_2335088,Salad,4,5.0,20.0,Cash,In-Store,2023-10-27
Txn_9778859,Cookie,3,1.0,3.0,Cash,Takeaway,2023-06-05
Txn_6386662,Salad,5,5.0,25.0,Credit Card,Takeaway,2023-12-04
Txn_5491825,Cake,4,3.0,12.0,Cash,In-Store,2023-06-09
Txn_3326110,Coffee,2,2.0,4.0,Credit Card,Takeaway,2023-08-13
Txn_5455079,Salad,2,5.0,10.0,Cash,In-Store,2023-11-30
Txn_5526475,Tea,4,1.5,6.0,Cash,In-Store,2023-05-06
Txn_3800253,Cake,2,3.0,6.0,Cash,Takeaway,2023-01-15
Txn_4134478,Juice,2,3.0,6.0,Credit Card,Takeaway,2023-06-25
Txn_7296498,Salad,5,5.0,25.0,Credit Card,Takeaway,2023-05-19
Txn_2488987,Tea,5,1.5,7.5,Cash,In-Store,2023-06-12
Txn_1865735,Smoothie,2,4.0,8.0,Digital Wallet,In-Store,2023-09-22
Txn_5303275,Cookie,4,1.0,4.0,Cash,Takeaway,2023-09-18
Txn_9316158,Sandwich,5,4.0,20.0,Cash,In-Store,2023-10-31
Txn_8207244,Tea,5,1.5,7.5,Cash,Takeaway,2023-05-04
Txn_2814866,Smoothie,1,4.0,4.0,Digital Wallet,In-Store,2023-07-29
Txn_2560137,Cake,1,3.0,3.0,Cash,Takeaway,2023-10-13
Txn_7350571,Smoothie,1,4.0,4.0,Credit Card,In-Store,2023-02-19
Txn_3915802,Coffee,3,2.0,6.0,Cash,Takeaway,2023-12-16
Txn_2493262,Cookie,2,1.0,2.0,Credit Card,Takeaway,2023-01-03
Txn_6038791,Juice,2,3.0,6.0,Digital Wallet,In-Store,2023-03-06
Txn_1335337,Tea,3,1.5,4.5,Credit Card,In-Store,2023-09-06
Txn_7730388,Cookie,5,1.0,5.0,Digital Wallet,In-Store,2023-09-09
Txn_6363897,Salad,5,5.0,25.0,Credit Card,Takeaway,2023-11-26
Txn_1893222,Smoothie,5,4.0,20.0,Credit Card,In-Store,2023-12-20
Txn_5624179,Cookie,1,1.0,1.0,Cash,Takeaway,2023-10-26
Txn_3450160,Cake,4,3.0,12.0,Credit Card,In-Store,2023-10-23
Txn_4075432,Sandwich,5,4.0,20.0,Cash,In-Store,2023-09-12
Txn_2023802,Cake,2,3.0,6.0,Cash,In-Store,2023-02-28
Txn_8182245,Sandwich,5,4.0,20.0,Digital Wallet,Takeaway,2023-10-24
Txn_3970335,Juice,5,3.0,15.0,Digital Wallet,Takeaway,2023-09-01
Txn_7100596,Smoothie,5,4.0,20.0,Credit Card,In-Store,2023-09-14
Txn_1481116,Tea,2,1.5,3.0,Digital Wallet,In-Store,2023-02-26
Txn_9454212,Juice,5,3.0,15.0,Cash,In-Store,2023-11-19
Txn_3648327,Cake,1,3.0,3.0,Digital Wallet,Takeaway,2023-08-17
Txn_6188394,Juice,5,3.0,15.0,Credit Card,In-Store,2023-10-05
Txn_2553803,Juice,1,3.0,3.0,Cash,In-Store,2023-12-29
Txn_8018479,Tea,1,1.5,1.5,Digital Wallet,Takeaway,2023-09-15
Txn_3046108,Tea,5,1.5,7.5,Digital Wallet,Takeaway,2023-01-15
Txn_4454198,Tea,1,1.5,1.5,Digital Wallet,In-Store,2023-08-22
Txn_5855756,Sandwich,1,4.0,4.0,Credit Card,In-Store,2023-08-29
Txn_6758675,Juice,1,3.0,3.0,Credit Card,In-Store,2023-11-05
Txn_7681072,Cookie,1,1.0,1.0,Credit Card,Takeaway,2023-07-07
Txn_8789986,Cake,2,3.0,6.0,Cash,Takeaway,2023-09-21
Txn_8382825,Coffee,5,2.0,10.0,Cash,In-Store,2023-01-20
Txn_4486700,Cake,2,3.0,6.0,Digital Wallet,Takeaway,2023-02-08
Txn_5085328,Coffee,4,2.0,8.0,Digital Wallet,Takeaway,2023-02-03
Txn_6191769,Salad,1,5.0,5.0,Credit Card,Takeaway,2023-05-17
Txn_6110386,Smoothie,1,4.0,4.0,Cash,In-Store,2023-03-17
Txn_8257774,Cookie,5,1.0,5.0,Cash,Takeaway,2023-03-04
Txn_1225638,Cake,4,3.0,12.0,Cash,Takeaway,2023-05-28
Txn_5508620,Sandwich,2,4.0,8.0,Cash,In-Store,2023-08-26
Txn_7864080,Tea,5,1.5,7.5,Credit Card,Takeaway,2023-11-12
Txn_2463115,Sandwich,5,4.0,20.0,Credit Card,Takeaway,2023-09-12
Txn_6762172,Coffee,5,2.0,10.0,Cash,Takeaway,2023-01-19
Txn_5591967,Sandwich,1,4.0,4.0,Credit Card,Takeaway,2023-04-08
Txn_5861158,Sandwich,3,4.0,12.0,Credit Card,Takeaway,2023-11-21
Txn_2848654,Smoothie,5,4.0,20.0,Digital Wallet,In-Store,2023-03-15
Txn_3034652,Juice,5,3.0,15.0,Credit Card,In-Store,2023-11-04
Txn_6607568,Coffee,2,2.0,4.0,Cash,In-Store,2023-03-24
Txn_9837568,Salad,5,5.0,25.0,Cash,In-Store,2023-04-17
Txn_9425610,Sandwich,3,4.0,12.0,Cash,In-Store,2023-01-08
Txn_9749333,Cookie,5,1.0,5.0,Cash,In-Store,2023-02-27
Txn_7376092,Cookie,4,1.0,4.0,Cash,In-Store,2023-11-07
Txn_8278982,Smoothie,5,4.0,20.0,Credit Card,Takeaway,2023-09-06
Txn_7686476,Coffee,3,2.0,6.0,Digital Wallet,Takeaway,2023-01-03
Txn_3981000,Tea,1,1.5,1.5,Digital Wallet,In-Store,2023-05-24
Txn_7367474,Juice,5,3.0,15.0,Digital Wallet,Takeaway,2023-01-01
Txn_1498343,Salad,2,5.0,10.0,Credit Card,Takeaway,2023-03-31
Txn_3107619,Cookie,2,1.0,2.0,Digital Wallet,Takeaway,2023-05-31
Txn_7411993,Cake,2,3.0,6.0,Digital Wallet,In-Store,2023-02-11
Txn_4679593,Juice,1,3.0,3.0,Cash,In-Store,2023-01-10
Txn_1630051,Smoothie,5,4.0,20.0,Digital Wallet,Takeaway,2023-03-17
Txn_2566258,Cookie,4,1.0,4.0,Cash,Takeaway,2023-06-08
Txn_4864206,Cookie,5,1.0,5.0,Cash,In-Store,2023-03-18
Txn_5113993,Coffee,1,2.0,2.0,Credit Card,Takeaway,2023-02-10
Txn_2192787,Sandwich,5,4.0,20.0,Cash,In-Store,2023-01-01
Txn_2127588,Cake,4,3.0,12.0,Cash,In-Store,2023-07-17
Txn_5538713,Cookie,2,1.0,2.0,Digital Wallet,Takeaway,2023-09-20
Txn_2565449,Smoothie,3,4.0,12.0,Credit Card,In-Store,2023-10-04
Txn_9224501,Salad,5,5.0,25.0,Credit Card,In-Store,2023-12-08
Txn_5767393,Smoothie,3,4.0,12.0,Digital Wallet,In-Store,2023-09-11
Txn_9287133,Cake,5,3.0,15.0,Digital Wallet,In-Store,2023-04-20
Txn_7134064,Smoothie,5,4.0,20.0,Credit Card,Takeaway,2023-04-04
Txn_5486063,Smoothie,3,4.0,12.0,Cash,In-Store,2023-05-21
Txn_2285849,Tea,2,1.5,3.0,Credit Card,Takeaway,2023-09-10
Txn_9577271,Sandwich,5,4.0,20.0,Cash,In-Store,2023-09-30
Txn_2624121,Tea,5,1.5,7.5,Digital Wallet,In-Store,2023-01-28
Txn_7868879,Sandwich,4,4.0,16.0,Cash,Takeaway,2023-05-02
Txn_6243519,Coffee,3,2.0,6.0,Cash,Takeaway,2023-03-03
Txn_8668901,Juice,2,3.0,6.0,Credit Card,Takeaway,2023-06-30
Txn_4903004,Tea,4,1.5,6.0,Digital Wallet,In-Store,2023-12-03
Txn_2195218,Cake,4,3.0,12.0,Digital Wallet,In-Store,2023-09-10
Txn_7362525,Cake,5,3.0,15.0,Cash,Takeaway,2023-06-09
Txn_8753888,Cookie,4,1.0,4.0,Credit Card,Takeaway,2023-12-25
Txn_8956534,Coffee,5,2.0,10.0,Cash,Takeaway,2023-06-05
Txn_7957208,Tea,1,1.5,1.5,Digital Wallet,Takeaway,2023-04-14
Txn_1749105,Sandwich,5,4.0,20.0,Cash,In-Store,2023-10-17
Txn_1248266,Salad,3,5.0,15.0,Credit Card,In-Store,2023-10-14
Txn_5331122,Salad,4,5.0,20.0,Credit Card,In-Store,2023-09-26
Txn_1227800,Juice,3,3.0,9.0,Cash,Takeaway,2023-02-19
Txn_2699583,Sandwich,5,4.0,20.0,Digital Wallet,In-Store,2023-07-26
Txn_2156218,Smoothie,2,4.0,8.0,Digital Wallet,In-Store,2023-07-24
Txn_4894699,Cookie,2,1.0,2.0,Digital Wallet,In-Store,2023-02-20
Txn_8631468,Cake,1,3.0,3.0,Credit Card,In-Store,2023-10-10
Txn_2378096,Tea,3,1.5,4.5,Cash,Takeaway,2023-09-22
Txn_3620110,Coffee,1,2.0,2.0,Digital Wallet,Takeaway,2023-06-01
Txn_1005331,Coffee,1,2.0,2.0,Digital Wallet,Takeaway,2023-11-04
Txn_1579182,Juice,5,3.0,15.0,Cash,In-Store,2023-02-20
Txn_9298053,Juice,5,3.0,15.0,Cash,In-Store,2023-06-29
Txn_6236864,Tea,2,1.5,3.0,Digital Wallet,In-Store,2023-08-17
Txn_7201361,Smoothie,3,4.0,12.0,Cash,In-Store,2023-05-26
Txn_2229365,Sandwich,2,4.0,8.0,Cash,In-Store,2023-09-07
Txn_5563675,Tea,3,1.5,4.5,Digital Wallet,In-Store,2023-01-01
Txn_7907499,Juice,3,3.0,9.0,Digital Wallet,Takeaway,2023-04-18
Txn_8360073,Cake,4,3.0,12.0,Digital Wallet,In-Store,2023-06-15
Txn_2690515,Sandwich,2,4.0,8.0,Cash,Takeaway,2023-09-06
Txn_2080682,Coffee,3,2.0,6.0,Credit Card,In-Store,2023-05-02
Txn_5661891,Salad,1,5.0,5.0,Digital Wallet,Takeaway,2023-10-28
Txn_9834415,Cookie,2,1.0,2.0,Credit Card,In-Store,2023-12-28
Txn_4002629,Cake,5,3.0,15.0,Credit Card,In-Store,2023-06-15
Txn_4735392,Smoothie,3,4.0,12.0,Credit Card,Takeaway,2023-04-04
Txn_8410712,Juice,5,3.0,15.0,Digital Wallet,Takeaway,2023-10-23
Txn_6009395,Sandwich,4,4.0,16.0,Cash,In-Store,2023-07-20
Txn_3733753,Sandwich,1,4.0,4.0,Digital Wallet,Takeaway,2023-03-10
Txn_4084548,Salad,2,5.0,10.0,Cash,In-Store,2023-07-21
Txn_7125945,Cake,3,3.0,9.0,Credit Card,In-Store,2023-01-30
Txn_5435751,Sandwich,1,4.0,4.0,Credit Card,Takeaway,2023-05-24
Txn_6885561,Smoothie,3,4.0,12.0,Digital Wallet,Takeaway,2023-06-24
Txn_6304285,Cake,5,3.0,15.0,Digital Wallet,Takeaway,2023-11-16
Txn_3653328,Cookie,4,1.0,4.0,Digital Wallet,In-Store,2023-06-27
Txn_1270603,Juice,4,3.0,12.0,Credit Card,Takeaway,2023-12-03
Txn_7770253,Coffee,5,2.0,10.0,Digital Wallet,Takeaway,2023-01-06
Txn_9695128,Cake,1,3.0,3.0,Cash,In-Store,2023-12-21
Txn_4371760,Smoothie,2,4.0,8.0,Cash,In-Store,2023-01-12
Txn_3023841,Tea,3,1.5,4.5,Digital Wallet,Takeaway,2023-04-29
Txn_8793244,Cake,4,3.0,12.0,Credit Card,Takeaway,2023-05-08
Txn_5448602,Juice,3,3.0,9.0,Credit Card,In-Store,2023-01-17
Txn_1346517,Coffee,1,2.0,2.0,Digital Wallet,Takeaway,2023-03-20
Txn_9277534,Smoothie,2,4.0,8.0,Credit Card,In-Store,2023-04-25
Txn_6145837,Cake,5,3.0,15.0,Digital Wallet,Takeaway,2023-08-27
Txn_5067056,Sandwich,1,4.0,4.0,Cash,In-Store,2023-08-13
Txn_8626161,Smoothie,3,4.0,12.0,Digital Wallet,In-Store,2023-11-23
Txn_7099050,Salad,3,5.0,15.0,Credit Card,Takeaway,2023-01-18
Txn_9565465,Tea,3,1.5,4.5,Credit Card,In-Store,2023-12-26
Txn_6301600,Juice,4,3.0,12.0,Digital Wallet,In-Store,2023-02-28
Txn_4784128,Sandwich,3,4.0,12.0,Cash,Takeaway,2023-08-27
Txn_5560205,Coffee,3,2.0,6.0,Cash,In-Store,2023-12-22
Txn_6119798,Salad,1,5.0,5.0,Credit Card,In-Store,2023-09-19
Txn_9793353,Coffee,3,2.0,6.0,Credit Card,Takeaway,2023-08-21
Txn_2064360,Coffee,4,2.0,8.0,Digital Wallet,In-Store,2023-08-30
Txn_2564219,Salad,1,5.0,5.0,Digital Wallet,Takeaway,2023-07-18
Txn_4488222,Tea,3,1.5,4.5,Digital Wallet,Takeaway,2023-03-13
Txn_9853577,Sandwich,2,4.0,8.0,Credit Card,In-Store,2023-04-30
Txn_1672443,Coffee,1,2.0,2.0,Credit Card,Takeaway,2023-10-03
Txn_6277500,Coffee,4,2.0,8.0,Credit Card,Takeaway,2023-01-09
Txn_6671827,Salad,1,5.0,5.0,Credit Card,Takeaway,2023-08-09
Txn_5894676,Smoothie,5,4.0,20.0,Credit Card,Takeaway,2023-06-17
Txn_1411744,Smoothie,4,4.0,16.0,Credit Card,Takeaway,2023-09-17
Txn_4030197,Salad,3,5.0,15.0,Credit Card,Takeaway,2023-03-05
Txn_3912836,Salad,1,5.0,5.0,Credit Card,In-Store,2023-11-23
Txn_3833729,Smoothie,4,4.0,16.0,Digital Wallet,In-Store,2023-11-13
Txn_7054393,Coffee,2,2.0,4.0,Digital Wallet,In-Store,2023-05-30
Txn_1395083,Juice,1,3.0,3.0,Cash,In-Store,2023-07-08
Txn_8784653,Smoothie,1,4.0,4.0,Cash,In-Store,2023-09-12
Txn_8308672,Salad,2,5.0,10.0,Digital Wallet,Takeaway,2023-01-01
Txn_3190959,Tea,2,1.5,3.0,Credit Card,Takeaway,2023-12-16
Txn_6117497,Coffee,2,2.0,4.0,Digital Wallet,In-Store,2023-02-13
Txn_3818464,Cake,2,3.0,6.0,Cash,In-Store,2023-03-02
Txn_7415686,Sandwich,3,4.0,12.0,Credit Card,In-Store,2023-04-13
Txn_7231548,Smoothie,3,4.0,12.0,Credit Card,In-Store,2023-11-06
Txn_5956755,Sandwich,5,4.0,20.0,Digital Wallet,Takeaway,2023-03-05
Txn_8002886,Coffee,5,2.0,10.0,Digital Wallet,Takeaway,2023-05-28
Txn_7694491,Salad,3,5.0,15.0,Cash,In-Store,2023-09-01
Txn_2764962,Tea,2,1.5,3.0,Credit Card,Takeaway,2023-08-13
Txn_1491299,Juice,2,3.0,6.0,Credit Card,In-Store,2023-02-27
Txn_3277379,Salad,2,5.0,10.0,Credit Card,Takeaway,2023-01-06
Txn_2568101,Salad,5,5.0,25.0,Cash,Takeaway,2023-08-03
Txn_3247340,Tea,3,1.5,4.5,Cash,Takeaway,2023-12-25
Txn_4064245,Juice,3,3.0,9.0,Credit Card,Takeaway,2023-02-20
Txn_8777692,Coffee,4,2.0,8.0,Credit Card,In-Store,2023-12-06
Txn_6626427,Cookie,4,1.0,4.0,Digital Wallet,In-Store,2023-02-13
Txn_4824773,Salad,5,5.0,25.0,Cash,Takeaway,2023-06-06
Txn_4563646,Juice,5,3.0,15.0,Cash,Takeaway,2023-10-10
Txn_1738607,Juice,2,3.0,6.0,Credit Card,In-Store,2023-01-17
Txn_3927733,Salad,5,5.0,25.0,Credit Card,Takeaway,2023-01-20
Txn_9489176,Juice,5,3.0,15.0,Digital Wallet,In-Store,2023-01-10
Txn_3061266,Cookie,4,1.0,4.0,Credit Card,In-Store,2023-12-06
Txn_7217284,Salad,3,5.0,15.0,Cash,In-Store,2023-12-29
Txn_8397155,Salad,4,5.0,20.0,Credit Card,Takeaway,2023-08-16
Txn_4301188,Smoothie,4,4.0,16.0,Credit Card,In-Store,2023-12-23
Txn_7865220,Smoothie,1,4.0,4.0,Credit Card,Takeaway,2023-06-28
Txn_9270865,Smoothie,2,4.0,8.0,Credit Card,Takeaway,2023-11-06
